way_id,local_hour,distanceToSchools
-178,2019-06-20 12:00:00,6489.32658064093
-179,2019-06-20 12:00:00,6827.676919505683
-180,2019-06-20 12:00:00,8258.359342674488
-181,2019-06-20 12:00:00,8311.111467297162
-182,2019-06-20 12:00:00,8024.144336142231
-183,2019-06-20 12:00:00,10211.192246017263
-184,2019-06-20 12:00:00,20396.7256242695
-185,2019-06-20 12:00:00,5421.292151856369
-186,2019-06-20 12:00:00,8495.011871173541
-187,2019-06-20 12:00:00,3595.145042697543
-188,2019-06-20 12:00:00,8116.184330054951
-189,2019-06-20 12:00:00,4400.092084444996
-190,2019-06-20 12:00:00,4186.68718018653
-191,2019-06-20 12:00:00,4179.01330166088
-192,2019-06-20 12:00:00,4065.346575094117
-193,2019-06-20 12:00:00,2533.834724747467
-194,2019-06-20 12:00:00,2325.1309591941513
-195,2019-06-20 12:00:00,1121.3127910223593
-196,2019-06-20 12:00:00,814.5496612956101
-197,2019-06-20 12:00:00,216.99783639789734
-198,2019-06-20 12:00:00,64.05983956974083
-199,2019-06-20 12:00:00,743.5758216628499
-200,2019-06-20 12:00:00,483.2062595413531
-201,2019-06-20 12:00:00,1252.2450723482696
-202,2019-06-20 12:00:00,1865.8948543949687
-203,2019-06-20 12:00:00,3558.5854851635654
-204,2019-06-20 12:00:00,5158.583409849885
-205,2019-06-20 12:00:00,1796.4889017385594
-206,2019-06-20 12:00:00,1797.0763131884207
-207,2019-06-20 12:00:00,2385.885622861257
-208,2019-06-20 12:00:00,2445.81972407439
-209,2019-06-20 12:00:00,2315.7688247543256
-210,2019-06-20 12:00:00,2437.307908886397
-211,2019-06-20 12:00:00,2610.0896009489848
-212,2019-06-20 12:00:00,3205.602811016421
-213,2019-06-20 12:00:00,5724.397029298083
-214,2019-06-20 12:00:00,2592.5361057063506
-215,2019-06-20 12:00:00,160.00598484196507
-216,2019-06-20 12:00:00,230.00125208152713
-217,2019-06-20 12:00:00,372.11071430241424
-218,2019-06-20 12:00:00,288.26365341195094
-219,2019-06-20 12:00:00,442.9083315402686
-220,2019-06-20 12:00:00,813.9622237769531
-221,2019-06-20 12:00:00,2540.8198259217706
-222,2019-06-20 12:00:00,67.0669875482468
-223,2019-06-20 12:00:00,177.79613166593782
-224,2019-06-20 12:00:00,135.6644629013136
-225,2019-06-20 12:00:00,25.1112500425913
-226,2019-06-20 12:00:00,330.8601406186416
-227,2019-06-20 12:00:00,423.72876419276633
-228,2019-06-20 12:00:00,472.65682107185313
-229,2019-06-20 12:00:00,425.9199726453925
-230,2019-06-20 12:00:00,309.54288486840426
-231,2019-06-20 12:00:00,142.0157660901416
-232,2019-06-20 12:00:00,466.3996307948059
-233,2019-06-20 12:00:00,815.8819556218258
-234,2019-06-20 12:00:00,1245.43071704389
-235,2019-06-20 12:00:00,1304.051276923072
-236,2019-06-20 12:00:00,1604.6350686311725
-237,2019-06-20 12:00:00,3145.798762309614
-238,2019-06-20 12:00:00,829.2085976648955
-239,2019-06-20 12:00:00,2617.580152945565
-240,2019-06-20 12:00:00,5140.996898002628
-241,2019-06-20 12:00:00,5263.448935911966
-242,2019-06-20 12:00:00,1594.4451043227773
-243,2019-06-20 12:00:00,2154.6813411947032
-244,2019-06-20 12:00:00,694.8469896939313
-245,2019-06-20 12:00:00,1101.9761540106745
-246,2019-06-20 12:00:00,1800.403174496078
-247,2019-06-20 12:00:00,1599.189120589351
-248,2019-06-20 12:00:00,1009.1254830598253
-249,2019-06-20 12:00:00,885.4700668993398
-250,2019-06-20 12:00:00,116.48547277638971
-251,2019-06-20 12:00:00,870.5028908161004
-252,2019-06-20 12:00:00,1053.357225625045
-253,2019-06-20 12:00:00,1167.8877013816784
-254,2019-06-20 12:00:00,1106.4751749271297
-255,2019-06-20 12:00:00,973.0548434178244
-256,2019-06-20 12:00:00,5544.9037897411135
-257,2019-06-20 12:00:00,373.253602064975
-258,2019-06-20 12:00:00,76.38702961977195
-259,2019-06-20 12:00:00,383.2834601852481
-260,2019-06-20 12:00:00,728.2744618946313
-261,2019-06-20 12:00:00,163.62349447467582
-262,2019-06-20 12:00:00,1375.7420512293081
-263,2019-06-20 12:00:00,706.4738385979434
-264,2019-06-20 12:00:00,920.579962868175
-265,2019-06-20 12:00:00,77.75119688752142
-266,2019-06-20 12:00:00,1098.7214533050578
-267,2019-06-20 12:00:00,90.1459237071666
-268,2019-06-20 12:00:00,390.46356202491364
-269,2019-06-20 12:00:00,1273.9086558787149
-270,2019-06-20 12:00:00,74.88350767510485
-271,2019-06-20 12:00:00,291.9294247656142
-272,2019-06-20 12:00:00,1225.935718082211
-273,2019-06-20 12:00:00,164.77426604612978
-274,2019-06-20 12:00:00,199.7100123267117
-275,2019-06-20 12:00:00,133.15471113903902
-276,2019-06-20 12:00:00,126.20062210266866
-277,2019-06-20 12:00:00,169.95669004625842
-278,2019-06-20 12:00:00,166.93025545420574
-279,2019-06-20 12:00:00,429.17601993809717
-280,2019-06-20 12:00:00,1038.4666915016642
-281,2019-06-20 12:00:00,1189.3094305825546
-282,2019-06-20 12:00:00,1296.074098557225
-283,2019-06-20 12:00:00,1598.121432066399
-284,2019-06-20 12:00:00,1533.6934035428644
-285,2019-06-20 12:00:00,1898.5796962814563
-286,2019-06-20 12:00:00,599.3525630281885
-287,2019-06-20 12:00:00,888.9474242321224
-288,2019-06-20 12:00:00,462.68080453785825
-289,2019-06-20 12:00:00,545.0899387434421
-290,2019-06-20 12:00:00,2210.401961435915
-291,2019-06-20 12:00:00,1893.4530524676818
-292,2019-06-20 12:00:00,702.8794020181458
-293,2019-06-20 12:00:00,3308.493581515878
-294,2019-06-20 12:00:00,1818.2552377917593
-295,2019-06-20 12:00:00,358.91046832564274
-296,2019-06-20 12:00:00,1347.4668002355754
-297,2019-06-20 12:00:00,1917.082961358833
-298,2019-06-20 12:00:00,455.0662230373947
-299,2019-06-20 12:00:00,1006.3964884404282
-300,2019-06-20 12:00:00,883.2492068850466
-301,2019-06-20 12:00:00,880.508291181971
-302,2019-06-20 12:00:00,690.0500638054592
-303,2019-06-20 12:00:00,770.506171708519
-304,2019-06-20 12:00:00,514.1740336465566
-305,2019-06-20 12:00:00,756.3635880722198
-306,2019-06-20 12:00:00,901.1455143830019
-307,2019-06-20 12:00:00,395.9923882400876
-308,2019-06-20 12:00:00,881.8734649186953
-309,2019-06-20 12:00:00,731.6972931746359
-310,2019-06-20 12:00:00,740.0862141436771
-311,2019-06-20 12:00:00,756.5180867967765
-312,2019-06-20 12:00:00,742.8162898919351
-313,2019-06-20 12:00:00,449.89008428259825
-314,2019-06-20 12:00:00,765.5166334547093
-315,2019-06-20 12:00:00,853.7214919617267
-316,2019-06-20 12:00:00,1175.7613277767719
-317,2019-06-20 12:00:00,1005.1032277814821
-318,2019-06-20 12:00:00,1596.1039025915995
-319,2019-06-20 12:00:00,1604.4978734020413
-320,2019-06-20 12:00:00,1098.9261944855325
-321,2019-06-20 12:00:00,1515.358181348793
-322,2019-06-20 12:00:00,1317.8889748062124
-323,2019-06-20 12:00:00,1303.2853246974946
-324,2019-06-20 12:00:00,1329.1505682830643
-325,2019-06-20 12:00:00,1317.8889748062124
-326,2019-06-20 12:00:00,118.18224794026024
-327,2019-06-20 12:00:00,1385.2582584550978
-328,2019-06-20 12:00:00,982.4646071614156
-329,2019-06-20 12:00:00,288.1001169964542
-330,2019-06-20 12:00:00,982.4646071614156
-331,2019-06-20 12:00:00,666.4820351151648
-332,2019-06-20 12:00:00,666.4820351151648
-333,2019-06-20 12:00:00,606.9609667086642
-334,2019-06-20 12:00:00,1206.2816161990756
-335,2019-06-20 12:00:00,1248.1414176614744
-336,2019-06-20 12:00:00,1226.2182300791726
-337,2019-06-20 12:00:00,1253.8182911487381
-338,2019-06-20 12:00:00,434.239701926959
-339,2019-06-20 12:00:00,448.8054127909836
-340,2019-06-20 12:00:00,95.1864507961254
-341,2019-06-20 12:00:00,670.0099887706871
-342,2019-06-20 12:00:00,2956.1244994711665
-343,2019-06-20 12:00:00,626.3761702741739
-344,2019-06-20 12:00:00,540.0976647370868
-345,2019-06-20 12:00:00,522.8058873837729
-346,2019-06-20 12:00:00,1073.2559773791338
-347,2019-06-20 12:00:00,609.989292785605
-348,2019-06-20 12:00:00,1241.185174987813
-349,2019-06-20 12:00:00,786.5428087304896
-350,2019-06-20 12:00:00,652.9873925787862
-351,2019-06-20 12:00:00,874.0402347599294
-352,2019-06-20 12:00:00,252.67198818932957
-353,2019-06-20 12:00:00,320.4737103103502
-354,2019-06-20 12:00:00,1061.5817358663057
-355,2019-06-20 12:00:00,1514.1767344278592
-356,2019-06-20 12:00:00,1644.219463713378
-357,2019-06-20 12:00:00,1026.514522678012
-358,2019-06-20 12:00:00,1210.478233870852
-359,2019-06-20 12:00:00,1539.672776095901
-360,2019-06-20 12:00:00,1504.3586534447747
-361,2019-06-20 12:00:00,1453.771537006344
-362,2019-06-20 12:00:00,1478.1321835936785
-363,2019-06-20 12:00:00,1338.5744382776945
-364,2019-06-20 12:00:00,1290.7305080570154
-365,2019-06-20 12:00:00,821.8832106031008
-366,2019-06-20 12:00:00,896.4348052522259
-367,2019-06-20 12:00:00,1058.1467194104914
-368,2019-06-20 12:00:00,928.7819507916472
-369,2019-06-20 12:00:00,1110.2549936782773
-370,2019-06-20 12:00:00,887.2794545479974
-371,2019-06-20 12:00:00,1299.108050223454
-372,2019-06-20 12:00:00,1356.3566483354675
-373,2019-06-20 12:00:00,1406.0611311548503
-374,2019-06-20 12:00:00,1406.0611311548503
-375,2019-06-20 12:00:00,1452.768378722653
-376,2019-06-20 12:00:00,1113.0981663054342
-377,2019-06-20 12:00:00,1751.0941008909779
-378,2019-06-20 12:00:00,1777.9074916084553
-379,2019-06-20 12:00:00,458.1319568389166
-380,2019-06-20 12:00:00,983.9427055779433
-381,2019-06-20 12:00:00,763.93164799977
-382,2019-06-20 12:00:00,911.1472559863374
-383,2019-06-20 12:00:00,725.1557047861668
-384,2019-06-20 12:00:00,1090.3715615393892
-385,2019-06-20 12:00:00,1175.1340083175214
-386,2019-06-20 12:00:00,552.9872661952328
-387,2019-06-20 12:00:00,120.0848954142628
-388,2019-06-20 12:00:00,89.66228937964318
-389,2019-06-20 12:00:00,152.07302720033493
-390,2019-06-20 12:00:00,303.12649506506915
-391,2019-06-20 12:00:00,212.89151053253707
-392,2019-06-20 12:00:00,161.68320185592432
-393,2019-06-20 12:00:00,567.3510988318345
-394,2019-06-20 12:00:00,297.24267354464996
-395,2019-06-20 12:00:00,1259.5345222627066
-396,2019-06-20 12:00:00,1968.6226489844935
-397,2019-06-20 12:00:00,2104.1381318159597
-398,2019-06-20 12:00:00,1461.9280843442589
-399,2019-06-20 12:00:00,1447.3402441662688
-400,2019-06-20 12:00:00,951.8365296583995
-401,2019-06-20 12:00:00,5761.45565746561
-402,2019-06-20 12:00:00,1367.2124805201697
-403,2019-06-20 12:00:00,3496.4192299689557
-404,2019-06-20 12:00:00,3124.3836605853467
-405,2019-06-20 12:00:00,4753.0974612622895
-406,2019-06-20 12:00:00,4650.390776143644
-407,2019-06-20 12:00:00,4497.732089622185
-408,2019-06-20 12:00:00,3848.9475961538546
-409,2019-06-20 12:00:00,3845.8982585997533
-410,2019-06-20 12:00:00,4288.282803562466
-411,2019-06-20 12:00:00,2676.283193108266
-412,2019-06-20 12:00:00,2679.9602214184783
-413,2019-06-20 12:00:00,2718.3691468644206
-414,2019-06-20 12:00:00,2935.8221681247583
-415,2019-06-20 12:00:00,3020.539134860816
-416,2019-06-20 12:00:00,3041.787945500693
-417,2019-06-20 12:00:00,3014.7878593817027
-418,2019-06-20 12:00:00,2952.377212342705
-419,2019-06-20 12:00:00,2480.3293398881146
-420,2019-06-20 12:00:00,2334.208137337772
-421,2019-06-20 12:00:00,2470.603571792725
-422,2019-06-20 12:00:00,3194.8092316441603
-423,2019-06-20 12:00:00,3542.501913439923
-424,2019-06-20 12:00:00,2265.991785592052
-425,2019-06-20 12:00:00,3683.5324088211046
-426,2019-06-20 12:00:00,3712.7211218255634
-427,2019-06-20 12:00:00,3636.0023694511456
-428,2019-06-20 12:00:00,1877.0972199245364
-429,2019-06-20 12:00:00,1591.2223490072101
-430,2019-06-20 12:00:00,1486.2434867084564
-431,2019-06-20 12:00:00,4882.192580254298
-432,2019-06-20 12:00:00,4892.647651523991
-433,2019-06-20 12:00:00,67.12977465189964
-434,2019-06-20 12:00:00,2406.2690437221786
-435,2019-06-20 12:00:00,239.6534857072736
-436,2019-06-20 12:00:00,309.5150064197073
-437,2019-06-20 12:00:00,540.0976647370868
-438,2019-06-20 12:00:00,1652.100682782352
-439,2019-06-20 12:00:00,1593.0850255899702
-440,2019-06-20 12:00:00,634.865087045042
-441,2019-06-20 12:00:00,321.299291115454
-442,2019-06-20 12:00:00,324.59080805708896
-443,2019-06-20 12:00:00,132.20818422326715
-444,2019-06-20 12:00:00,351.3750122099526
-445,2019-06-20 12:00:00,917.0369436304421
-446,2019-06-20 12:00:00,1206.6019772611862
-447,2019-06-20 12:00:00,1015.1413021123385
-448,2019-06-20 12:00:00,827.2994966171028
-449,2019-06-20 12:00:00,1275.109794163025
-450,2019-06-20 12:00:00,1114.8743238438017
-451,2019-06-20 12:00:00,358.9616088664133
-452,2019-06-20 12:00:00,125.01837479895109
-453,2019-06-20 12:00:00,541.66640805217
-454,2019-06-20 12:00:00,357.62003216740993
-455,2019-06-20 12:00:00,294.40030541036884
-456,2019-06-20 12:00:00,1214.446051607652
-457,2019-06-20 12:00:00,1214.662232078685
-458,2019-06-20 12:00:00,1207.4802102965145
-459,2019-06-20 12:00:00,1253.269959467692
-460,2019-06-20 12:00:00,1494.1872225499155
-461,2019-06-20 12:00:00,1636.244103798101
-462,2019-06-20 12:00:00,1268.365673049479
-463,2019-06-20 12:00:00,1436.862523940064
-464,2019-06-20 12:00:00,1526.8992774873063
-465,2019-06-20 12:00:00,1597.5959579789455
-466,2019-06-20 12:00:00,1123.3887701272527
-467,2019-06-20 12:00:00,874.2440117202507
-468,2019-06-20 12:00:00,387.1896325507703
-469,2019-06-20 12:00:00,941.3252515876684
-470,2019-06-20 12:00:00,736.1653607029544
-471,2019-06-20 12:00:00,941.3496037098683
-472,2019-06-20 12:00:00,321.31394027790486
-473,2019-06-20 12:00:00,477.99877041501975
-474,2019-06-20 12:00:00,419.19987700515503
