way_id,local_hour,distanceToCrossings
-122,2019-06-20 12:00:00,194.6141957603138
-123,2019-06-20 12:00:00,0.0
-124,2019-06-20 12:00:00,125.83001035506926
-125,2019-06-20 12:00:00,0.0
-126,2019-06-20 12:00:00,281.72106428871786
-127,2019-06-20 12:00:00,305.52530239650304
-128,2019-06-20 12:00:00,278.65682944134556
-129,2019-06-20 12:00:00,0.0
-130,2019-06-20 12:00:00,390.55428531102774
-131,2019-06-20 12:00:00,462.3258852681213
-132,2019-06-20 12:00:00,159.83192066900384
-133,2019-06-20 12:00:00,124.63108891316844
-134,2019-06-20 12:00:00,89.390493647735
-135,2019-06-20 12:00:00,0.0
-136,2019-06-20 12:00:00,98.08605903432198
-137,2019-06-20 12:00:00,17.0344212923442
-138,2019-06-20 12:00:00,1348.6731873690164
-139,2019-06-20 12:00:00,1335.2411683723576
-140,2019-06-20 12:00:00,22209.48588541261
-141,2019-06-20 12:00:00,322.31520195738034
-142,2019-06-20 12:00:00,362.01092002664313
-143,2019-06-20 12:00:00,121.55980416850868
-144,2019-06-20 12:00:00,0.0
-145,2019-06-20 12:00:00,96.68122008126137
-146,2019-06-20 12:00:00,89.37463599317432
-147,2019-06-20 12:00:00,171.9115392879317
-148,2019-06-20 12:00:00,135.29646065186378
-149,2019-06-20 12:00:00,0.0
-150,2019-06-20 12:00:00,238.943976407636
-151,2019-06-20 12:00:00,238.20419569621214
-152,2019-06-20 12:00:00,316.5662773526721
-153,2019-06-20 12:00:00,570.1280049858295
-154,2019-06-20 12:00:00,485.12358077584463
-155,2019-06-20 12:00:00,436.33803954798594
-156,2019-06-20 12:00:00,0.0
-157,2019-06-20 12:00:00,46.687776255112034
-158,2019-06-20 12:00:00,108.43835386771205
-159,2019-06-20 12:00:00,15.939605496795066
-160,2019-06-20 12:00:00,120.09286433256392
-161,2019-06-20 12:00:00,0.0
-162,2019-06-20 12:00:00,0.0
-163,2019-06-20 12:00:00,0.0
-164,2019-06-20 12:00:00,10.820334608740232
-165,2019-06-20 12:00:00,14.581216102715427
-166,2019-06-20 12:00:00,148.95809893702898
-167,2019-06-20 12:00:00,58.822983728262834
-168,2019-06-20 12:00:00,564.0780442850148
-169,2019-06-20 12:00:00,441.7597026380146
-170,2019-06-20 12:00:00,0.0
-171,2019-06-20 12:00:00,7609.137297263517
-172,2019-06-20 12:00:00,6709.997157034061
-173,2019-06-20 12:00:00,25383.6379145302
-174,2019-06-20 12:00:00,7253.848190544921
-175,2019-06-20 12:00:00,9265.442146000318
-176,2019-06-20 12:00:00,13986.124359579142
-177,2019-06-20 12:00:00,7884.809530525967
-178,2019-06-20 12:00:00,6296.894474700395
-179,2019-06-20 12:00:00,6616.20024508625
-180,2019-06-20 12:00:00,8048.569399219004
-181,2019-06-20 12:00:00,8100.794991245904
-182,2019-06-20 12:00:00,7813.519280938041
-183,2019-06-20 12:00:00,9999.953778923558
-184,2019-06-20 12:00:00,20179.79377884185
-185,2019-06-20 12:00:00,5209.589862141039
-186,2019-06-20 12:00:00,8283.08033918281
-187,2019-06-20 12:00:00,3387.680150381083
-188,2019-06-20 12:00:00,7904.115929469929
-189,2019-06-20 12:00:00,4188.03884783224
-190,2019-06-20 12:00:00,3973.5305441604
-191,2019-06-20 12:00:00,3968.1816774902745
-192,2019-06-20 12:00:00,3854.4631863789577
-193,2019-06-20 12:00:00,2320.199299220756
-194,2019-06-20 12:00:00,2109.779385578216
-195,2019-06-20 12:00:00,904.4927079320871
-196,2019-06-20 12:00:00,621.055361356655
-197,2019-06-20 12:00:00,0.0
-198,2019-06-20 12:00:00,264.75331583602457
-199,2019-06-20 12:00:00,83.87514166262098
-200,2019-06-20 12:00:00,207.48800256952424
-201,2019-06-20 12:00:00,529.8881342393663
-202,2019-06-20 12:00:00,1587.2611830772328
